,texto,tokens
354,"quiero tomar un momento para agradecerles de corazón por sus palabras y comentarios tan alentadores.

¡ustedes son mi motor y fuente de inspiración!","['quiero', 'tomar', 'un', 'momento', 'para', 'agradecerles', 'de', 'corazón', 'por', 'sus', 'palabras', 'y', 'comentarios', 'tan', 'alentadores', 'ustedes', 'son', 'mi', 'motor', 'y', 'fuente', 'de', 'inspiración']"
355,por supuesto q el mejor es chema martinez,"['por', 'supuesto', 'q', 'el', 'mejor', 'es', 'chema', 'martinez']"
356,4,['4']
359,"| el regidor de monera,","['el', 'regidor', 'de', 'monera']"
360,están cordialmente invitados,"['están', 'cordialmente', 'invitados']"
361,8,['8']
362,", encabeza el top 10 del el","['encabeza', 'el', 'top', '10', 'del', 'el']"
363,.,[]
365,"deberias de investigar el edifico lobby 33 te vas a sorprender, o también te regalaron depa como","['deberias', 'de', 'investigar', 'el', 'edifico', 'lobby', '33', 'te', 'vas', 'a', 'sorprender', 'o', 'también', 'te', 'regalaron', 'depa', 'como']"
366,saludos,['saludos']
367,y afuera de presidencia porque adentro no te dejan,"['y', 'afuera', 'de', 'presidencia', 'porque', 'adentro', 'no', 'te', 'dejan']"
368,"ridículo, ponte a trabajar en lugar de hacer","['ridículo', 'ponte', 'a', 'trabajar', 'en', 'lugar', 'de', 'hacer']"
369,4,['4']
370,y las denuncias.....puro bla bla....queremos denuncias,"['y', 'las', 'denuncias', 'puro', 'bla', 'bla', 'queremos', 'denuncias']"
371,chema,['chema']
372,"les gusta hacer caravana con sombrero ajeno, tanto que criticaron y salieron peo.","['les', 'gusta', 'hacer', 'caravana', 'con', 'sombrero', 'ajeno', 'tanto', 'que', 'criticaron', 'y', 'salieron', 'peo']"
373,es del prian? jajajaja no ma mes,"['es', 'del', 'prian', 'jajajaja', 'no', 'ma', 'mes']"
374,60,['60']
375,¿es a la que le vendes fentanilo?,"['es', 'a', 'la', 'que', 'le', 'vendes', 'fentanilo']"
376,"no muestran pruebas, solo habla y habla, en cambio todos los jaliscienses sabemos lo rata que es ese señor.","['no', 'muestran', 'pruebas', 'solo', 'habla', 'y', 'habla', 'en', 'cambio', 'todos', 'los', 'jaliscienses', 'sabemos', 'lo', 'rata', 'que', 'es', 'ese', 'señor']"
377,"y el doctor ni eso da, par de méndigos","['y', 'el', 'doctor', 'ni', 'eso', 'da', 'par', 'de', 'méndigos']"
378,viejo hipocrita antes bien pegado a augusto y ahora a donde mas le conviene.,"['viejo', 'hipocrita', 'antes', 'bien', 'pegado', 'a', 'augusto', 'y', 'ahora', 'a', 'donde', 'mas', 'le', 'conviene']"
379,75,['75']
380,contratan p eventos vip de lemus mil banquetes más de 3 tiempos con bebidas para 2 meses que restan del año por más de 1 millón de pesos mientras los trabajadores de,"['contratan', 'p', 'eventos', 'vip', 'de', 'lemus', 'mil', 'banquetes', 'más', 'de', '3', 'tiempos', 'con', 'bebidas', 'para', '2', 'meses', 'que', 'restan', 'del', 'año', 'por', 'más', 'de', '1', 'millón', 'de', 'pesos', 'mientras', 'los', 'trabajadores', 'de']"
381,sigue de aferrado al hueso este tipo perdedor,"['sigue', 'de', 'aferrado', 'al', 'hueso', 'este', 'tipo', 'perdedor']"
382,yo tengo otros datos lambiscon,"['yo', 'tengo', 'otros', 'datos', 'lambiscon']"
383,te falto en jalisco juan carlos solano,"['te', 'falto', 'en', 'jalisco', 'juan', 'carlos', 'solano']"
384,"¿y las pruebas? te gusta hablar sin pruebas, puro teatro el tuyo.","['y', 'las', 'pruebas', 'te', 'gusta', 'hablar', 'sin', 'pruebas', 'puro', 'teatro', 'el', 'tuyo']"
385,"pónganse a chambear, huevones.","['pónganse', 'a', 'chambear', 'huevones']"
386,en cdmx,"['en', 'cdmx']"
387,todos son puercos y trompudos vea el de morena en el.salto en sus cosas personales gasta dinero del.pueblo,"['todos', 'son', 'puercos', 'y', 'trompudos', 'vea', 'el', 'de', 'morena', 'en', 'el', 'salto', 'en', 'sus', 'cosas', 'personales', 'gasta', 'dinero', 'del', 'pueblo']"
388,1,['1']
390,"vea a harfuch? también gatell, no lo omitas. él es mucho mejor candidato qué harfuch, aunque te pese. tu ni vives en la cdmx, por qué lo apoyas?","['vea', 'a', 'harfuch', 'también', 'gatell', 'no', 'lo', 'omitas', 'él', 'es', 'mucho', 'mejor', 'candidato', 'qué', 'harfuch', 'aunque', 'te', 'pese', 'tu', 'ni', 'vives', 'en', 'la', 'cdmx', 'por', 'qué', 'lo', 'apoyas']"
391,la pura pus está en,"['la', 'pura', 'pus', 'está', 'en']"
392,tambien pagan por asesorias no solo banquetes +25 mil pesos !,"['tambien', 'pagan', 'por', 'asesorias', 'no', 'solo', 'banquetes', '25', 'mil', 'pesos']"
393,11,['11']
394,circula en las redes...,"['circula', 'en', 'las', 'redes']"
395,"gastando dinero ajeno, para eso son buenos los perros malditos hdsptm","['gastando', 'dinero', 'ajeno', 'para', 'eso', 'son', 'buenos', 'los', 'perros', 'malditos', 'hdsptm']"
397,américa rangel,"['américa', 'rangel']"
398,10,['10']
399,"los 3 niveles de gobierno están pal perro, pero el federal si es una charlotada.","['los', '3', 'niveles', 'de', 'gobierno', 'están', 'pal', 'perro', 'pero', 'el', 'federal', 'si', 'es', 'una', 'charlotada']"
401,¿qué más les queda para alcanzar el hueso?,"['qué', 'más', 'les', 'queda', 'para', 'alcanzar', 'el', 'hueso']"
402,con que cara,"['con', 'que', 'cara']"
403,es el bueno,"['es', 'el', 'bueno']"
404,"ánimo doc lo bueno que ya se van !
sigue la 4ta  transformación","['ánimo', 'doc', 'lo', 'bueno', 'que', 'ya', 'se', 'van', 'sigue', 'la', '4ta', 'transformación']"
405,si de verdad se busca un cambio el debe ganar por mucho !,"['si', 'de', 'verdad', 'se', 'busca', 'un', 'cambio', 'el', 'debe', 'ganar', 'por', 'mucho']"
406,2,['2']
407,"pero ellos no son criminales como otros doc, de todos modos gracias por sacar ese monto (mínimo relacionado con lo que mueve cierto médico de manera ilegal) y por su preocupación!","['pero', 'ellos', 'no', 'son', 'criminales', 'como', 'otros', 'doc', 'de', 'todos', 'modos', 'gracias', 'por', 'sacar', 'ese', 'monto', 'mínimo', 'relacionado', 'con', 'lo', 'que', 'mueve', 'cierto', 'médico', 'de', 'manera', 'ilegal', 'y', 'por', 'su', 'preocupación']"
409,lamebotas,['lamebotas']
410,"clemente castañeda nuestro apoyó total, será nuestro voto.
lemus y frangie artos y cansados la ciudadanía de lo que robado descaradamente, les saldrán más cosas escondidas de sus corruptelas.","['clemente', 'castañeda', 'nuestro', 'apoyó', 'total', 'será', 'nuestro', 'voto', 'lemus', 'y', 'frangie', 'artos', 'y', 'cansados', 'la', 'ciudadanía', 'de', 'lo', 'que', 'robado', 'descaradamente', 'les', 'saldrán', 'más', 'cosas', 'escondidas', 'de', 'sus', 'corruptelas']"
411,8,['8']
412,vamos con,"['vamos', 'con']"
413,uno de los temas a tratar en nuestra,"['uno', 'de', 'los', 'temas', 'a', 'tratar', 'en', 'nuestra']"
414,por supuesto,"['por', 'supuesto']"
415,michel lopez,"['michel', 'lopez']"
416,5,['5']
417,"jajajjaj pelagatos y lamebotas, cómo ya no se te hizo con adán augusto, ahora quieres chayote con yolanda pero tampoco va llegar jajajaj","['jajajjaj', 'pelagatos', 'y', 'lamebotas', 'cómo', 'ya', 'no', 'se', 'te', 'hizo', 'con', 'adán', 'augusto', 'ahora', 'quieres', 'chayote', 'con', 'yolanda', 'pero', 'tampoco', 'va', 'llegar', 'jajajaj']"
418,excelente y buen día.,"['excelente', 'y', 'buen', 'día']"
419,"iniciamos nuestra tradicional conferencia de prensa, en este día nublado, tan nublado como la administración del gobierno municipal de guadalajara.","['iniciamos', 'nuestra', 'tradicional', 'conferencia', 'de', 'prensa', 'en', 'este', 'día', 'nublado', 'tan', 'nublado', 'como', 'la', 'administración', 'del', 'gobierno', 'municipal', 'de', 'guadalajara']"
420,yo creo que quieres chayote con harfuch,"['yo', 'creo', 'que', 'quieres', 'chayote', 'con', 'harfuch']"
421,dispendios millonarios realiza ⁦,"['dispendios', 'millonarios', 'realiza']"
422,"se diluyen las posibilidades de algunos, solo conozco a uno que ha trabajado por años  en la totalidad de los distritos y casi en todos los municipios y es el","['se', 'diluyen', 'las', 'posibilidades', 'de', 'algunos', 'solo', 'conozco', 'a', 'uno', 'que', 'ha', 'trabajado', 'por', 'años', 'en', 'la', 'totalidad', 'de', 'los', 'distritos', 'y', 'casi', 'en', 'todos', 'los', 'municipios', 'y', 'es', 'el']"
423,"quieres a un cesar duarte, de regreso ?

la gente sin conciencia social quiere de regreso la corrupcion del prian !!!

estan perdidos !!!","['quieres', 'a', 'un', 'cesar', 'duarte', 'de', 'regreso', 'la', 'gente', 'sin', 'conciencia', 'social', 'quiere', 'de', 'regreso', 'la', 'corrupcion', 'del', 'prian', 'estan', 'perdidos']"
424,chema la trae bien parada!*la bandera 4t*,"['chema', 'la', 'trae', 'bien', 'parada', 'la', 'bandera', '4t']"
425,¡¡¡viva méxico!!!,"['viva', 'méxico']"
426,96,['96']
427,"jose maria "" chema""","['jose', 'maria', 'chema']"
428,cuando tienes un ine a modo. ¿todavía dudas de la dictadura? no se afectó a ninguno de los preferidos del presidente,"['cuando', 'tienes', 'un', 'ine', 'a', 'modo', 'todavía', 'dudas', 'de', 'la', 'dictadura', 'no', 'se', 'afectó', 'a', 'ninguno', 'de', 'los', 'preferidos', 'del', 'presidente']"
429,"desde los 70s ya veracruz era una cueva de narcos y corruptos, ahora te quejas?","['desde', 'los', '70s', 'ya', 'veracruz', 'era', 'una', 'cueva', 'de', 'narcos', 'y', 'corruptos', 'ahora', 'te', 'quejas']"
430,otra es que tú mujer te puso lo cuernos y tú todo pendejo hasta le llorabas,"['otra', 'es', 'que', 'tú', 'mujer', 'te', 'puso', 'lo', 'cuernos', 'y', 'tú', 'todo', 'pendejo', 'hasta', 'le', 'llorabas']"
431,5,['5']
432,especular es lo tuyo,"['especular', 'es', 'lo', 'tuyo']"
433,puras teiboleras oficiales de lopez obrador,"['puras', 'teiboleras', 'oficiales', 'de', 'lopez', 'obrador']"
434,sólo,['sólo']
435,"el power ranking de jalisco se encuentra dividido, pues en los dos primeros lugares se encuentran el alcalde de guadalajara,","['el', 'power', 'ranking', 'de', 'jalisco', 'se', 'encuentra', 'dividido', 'pues', 'en', 'los', 'dos', 'primeros', 'lugares', 'se', 'encuentran', 'el', 'alcalde', 'de', 'guadalajara']"
436,3,['3']
437,.,[]
438,"bloqueen los boots por favor, solo votos serios","['bloqueen', 'los', 'boots', 'por', 'favor', 'solo', 'votos', 'serios']"
439,.,[]
440,"no saben de otra forma, es una pena.","['no', 'saben', 'de', 'otra', 'forma', 'es', 'una', 'pena']"
441,yo veo en mi cama a tu mami y no digo nada,"['yo', 'veo', 'en', 'mi', 'cama', 'a', 'tu', 'mami', 'y', 'no', 'digo', 'nada']"
442,si es hombre chema martínez y si es mujer clara cárdenas.,"['si', 'es', 'hombre', 'chema', 'martínez', 'y', 'si', 'es', 'mujer', 'clara', 'cárdenas']"
443,yo siempre que puedo le hablo a las personas de que tenemos que hacer el cambio en jalisco. y que no le crean a los medios todo lo que dicen queriendo poner en mal a nuestro presidente y ala 4t saludos.,"['yo', 'siempre', 'que', 'puedo', 'le', 'hablo', 'a', 'las', 'personas', 'de', 'que', 'tenemos', 'que', 'hacer', 'el', 'cambio', 'en', 'jalisco', 'y', 'que', 'no', 'le', 'crean', 'a', 'los', 'medios', 'todo', 'lo', 'que', 'dicen', 'queriendo', 'poner', 'en', 'mal', 'a', 'nuestro', 'presidente', 'y', 'ala', '4t', 'saludos']"
444,la mejor opción,"['la', 'mejor', 'opción']"
445,8,['8']
446,"dr hugo , el genocida?","['dr', 'hugo', 'el', 'genocida']"
447,chema trae pura gente de barrio,"['chema', 'trae', 'pura', 'gente', 'de', 'barrio']"
448,mensaje post-visita a la sheinbaum,"['mensaje', 'post', 'visita', 'a', 'la', 'sheinbaum']"
449,la mejor opción para jalisco,"['la', 'mejor', 'opción', 'para', 'jalisco']"
450,115,['115']
451,"ninguno de los anteriores, se puede","['ninguno', 'de', 'los', 'anteriores', 'se', 'puede']"
452,si queda,"['si', 'queda']"
453,en yucatán no necesitan de morena,"['en', 'yucatán', 'no', 'necesitan', 'de', 'morena']"
454,comprando votos los michel y clara,"['comprando', 'votos', 'los', 'michel', 'y', 'clara']"
455,1.351,"['1', '351']"
456,vamos chema,"['vamos', 'chema']"
457,"luchemos, chema martínez","['luchemos', 'chema', 'martínez']"
458,la respuesta josé maría chema,"['la', 'respuesta', 'josé', 'maría', 'chema']"
459,"es y será el bueno para ser candidato por morena en jalisco, el asegura la victoria en el estado","['es', 'y', 'será', 'el', 'bueno', 'para', 'ser', 'candidato', 'por', 'morena', 'en', 'jalisco', 'el', 'asegura', 'la', 'victoria', 'en', 'el', 'estado']"
460,vamos con,"['vamos', 'con']"
461,es la mejor opción,"['es', 'la', 'mejor', 'opción']"
462,"y sigues.....?
ya estas claramente tomando partido y eso debilita tu credibilidad como comentarista noticioso 
que tranza contigo","['y', 'sigues', 'ya', 'estas', 'claramente', 'tomando', 'partido', 'y', 'eso', 'debilita', 'tu', 'credibilidad', 'como', 'comentarista', 'noticioso', 'que', 'tranza', 'contigo']"
463,2,['2']
464,"chema martínez, nuestro próximo gobernador de jalisco..","['chema', 'martínez', 'nuestro', 'próximo', 'gobernador', 'de', 'jalisco']"
465,estamos con,"['estamos', 'con']"
466,por,['por']
467,yo prefiero a,"['yo', 'prefiero', 'a']"
468,4,['4']
469,josé maría martínez,"['josé', 'maría', 'martínez']"
470,vamos contigo chema martínez,"['vamos', 'contigo', 'chema', 'martínez']"
471,chema martinez,"['chema', 'martinez']"
472,clara brugada debe ser la candidata en cdmx si el dedazo por el policia no se consuma,"['clara', 'brugada', 'debe', 'ser', 'la', 'candidata', 'en', 'cdmx', 'si', 'el', 'dedazo', 'por', 'el', 'policia', 'no', 'se', 'consuma']"
473,242,['242']
474,"no puede cerrar la semana sin decirle sr. corrupto que ya debería desaparecer de la política, no le haya, no sabe ni qué show y que sigue perdiendo día con día la poca, muy poquísima dignidad que le queda.","['no', 'puede', 'cerrar', 'la', 'semana', 'sin', 'decirle', 'sr', 'corrupto', 'que', 'ya', 'debería', 'desaparecer', 'de', 'la', 'política', 'no', 'le', 'haya', 'no', 'sabe', 'ni', 'qué', 'show', 'y', 'que', 'sigue', 'perdiendo', 'día', 'con', 'día', 'la', 'poca', 'muy', 'poquísima', 'dignidad', 'que', 'le', 'queda']"
475,chema la mejor opcion,"['chema', 'la', 'mejor', 'opcion']"
476,lo dice el amigo de los narcos.,"['lo', 'dice', 'el', 'amigo', 'de', 'los', 'narcos']"
477,"serás pndejo, maiceado y chayotero! por eso lo pasas de ser lo que eres, cangrejo!","['serás', 'pndejo', 'maiceado', 'y', 'chayotero', 'por', 'eso', 'lo', 'pasas', 'de', 'ser', 'lo', 'que', 'eres', 'cangrejo']"
478,chema es la mejor opción para jalisco. vamos con todo chema por un pueblo humanista y mejor calidad de vida para los ciudadanos,"['chema', 'es', 'la', 'mejor', 'opción', 'para', 'jalisco', 'vamos', 'con', 'todo', 'chema', 'por', 'un', 'pueblo', 'humanista', 'y', 'mejor', 'calidad', 'de', 'vida', 'para', 'los', 'ciudadanos']"
479,chinga tú madre ya vez si no vez tus cuernos menos a la momia de cdmx jajajaja jajajaja,"['chinga', 'tú', 'madre', 'ya', 'vez', 'si', 'no', 'vez', 'tus', 'cuernos', 'menos', 'a', 'la', 'momia', 'de', 'cdmx', 'jajajaja', 'jajajaja']"
480,no pues esta canijo  solo asegura a mc de nuevo con esos candidatos,"['no', 'pues', 'esta', 'canijo', 'solo', 'asegura', 'a', 'mc', 'de', 'nuevo', 'con', 'esos', 'candidatos']"
481,creó qué tienes mal tú análisis. no úbicas las fuerzas reales. no modo.,"['creó', 'qué', 'tienes', 'mal', 'tú', 'análisis', 'no', 'úbicas', 'las', 'fuerzas', 'reales', 'no', 'modo']"
482,"en los comentarios te das cuenta que los punteros están usando bots. 
yo con","['en', 'los', 'comentarios', 'te', 'das', 'cuenta', 'que', 'los', 'punteros', 'están', 'usando', 'bots', 'yo', 'con']"
483,y quien dijo que usted es líder doc????,"['y', 'quien', 'dijo', 'que', 'usted', 'es', 'líder', 'doc']"
484,"no es cierto, tú te crees con liderazgo, pero lo tienes no por amor y compromiso, lo tienes por qué tienes $$$$, para comprar lo que quieras.","['no', 'es', 'cierto', 'tú', 'te', 'crees', 'con', 'liderazgo', 'pero', 'lo', 'tienes', 'no', 'por', 'amor', 'y', 'compromiso', 'lo', 'tienes', 'por', 'qué', 'tienes', 'para', 'comprar', 'lo', 'que', 'quieras']"
485,jalisco conoce d lo q quiere y lo q quiere es un cambio junto a,"['jalisco', 'conoce', 'd', 'lo', 'q', 'quiere', 'y', 'lo', 'q', 'quiere', 'es', 'un', 'cambio', 'junto', 'a']"
486,11,['11']
488,jalisco necesita un cambio humanista de la mano de,"['jalisco', 'necesita', 'un', 'cambio', 'humanista', 'de', 'la', 'mano', 'de']"
490,por un proceso limpio y justo .....,"['por', 'un', 'proceso', 'limpio', 'y', 'justo']"
491,3,['3']
492,"los varones... fácil, ellos van a la cama de la caro cuernoschuecos","['los', 'varones', 'fácil', 'ellos', 'van', 'a', 'la', 'cama', 'de', 'la', 'caro', 'cuernoschuecos']"
493,"para cerrar la semana, es bueno recordar que el liderazgo se gana con amor y compromiso. tengan un feliz domingo.","['para', 'cerrar', 'la', 'semana', 'es', 'bueno', 'recordar', 'que', 'el', 'liderazgo', 'se', 'gana', 'con', 'amor', 'y', 'compromiso', 'tengan', 'un', 'feliz', 'domingo']"
495,"el q trafica medicinas para gober de   la tierra del jara
be ?","['el', 'q', 'trafica', 'medicinas', 'para', 'gober', 'de', 'la', 'tierra', 'del', 'jara', 'be']"
496,8,['8']
497,en jalisco será la diferencia.clara cárdenas.,"['en', 'jalisco', 'será', 'la', 'diferencia', 'clara', 'cárdenas']"
498,describiste a,"['describiste', 'a']"
499,chema martínez,"['chema', 'martínez']"
500,yo veo chayote en alta,"['yo', 'veo', 'chayote', 'en', 'alta']"
501,"tus pinches propuestas nos valen pura madre , ahórratelos , quien te crees","['tus', 'pinches', 'propuestas', 'nos', 'valen', 'pura', 'madre', 'ahórratelos', 'quien', 'te', 'crees']"
503,chema martínez es mi gallo,"['chema', 'martínez', 'es', 'mi', 'gallo']"
504,"es un mercenario , texto servidor les dicen","['es', 'un', 'mercenario', 'texto', 'servidor', 'les', 'dicen']"
505,1,['1']
506,te falta un poco de mayor análisis sin sesgo político hacia el chayote… lee un poco lo que de verdad propuso el ine…,"['te', 'falta', 'un', 'poco', 'de', 'mayor', 'análisis', 'sin', 'sesgo', 'político', 'hacia', 'el', 'chayote', 'lee', 'un', 'poco', 'lo', 'que', 'de', 'verdad', 'propuso', 'el', 'ine']"
507,clara cárdenas,"['clara', 'cárdenas']"
508,flor michel,"['flor', 'michel']"
509,le pagan,"['le', 'pagan']"
510,5,['5']
512,y como le va a hacer nahle si no es de veracruz? la cornamenta te hace daño cerebral.,"['y', 'como', 'le', 'va', 'a', 'hacer', 'nahle', 'si', 'no', 'es', 'de', 'veracruz', 'la', 'cornamenta', 'te', 'hace', 'daño', 'cerebral']"
513,chema martinez,"['chema', 'martinez']"
514,"que tú pronóstico jalisco no se te haga nachito
y de los otros tampoco te deseo suerte","['que', 'tú', 'pronóstico', 'jalisco', 'no', 'se', 'te', 'haga', 'nachito', 'y', 'de', 'los', 'otros', 'tampoco', 'te', 'deseo', 'suerte']"
515,9,['9']
516,sabemos que el mayor conocimiento es para  chema,"['sabemos', 'que', 'el', 'mayor', 'conocimiento', 'es', 'para', 'chema']"
517,el nacho mierdas... ese que nos ha podido decir de donde salió para los más de 200 espectaculares ooh vaya que ofertón,"['el', 'nacho', 'mierdas', 'ese', 'que', 'nos', 'ha', 'podido', 'decir', 'de', 'donde', 'salió', 'para', 'los', 'más', 'de', '200', 'espectaculares', 'ooh', 'vaya', 'que', 'ofertón']"
518,"cálmate carlos todavía no llega, todavía no ocupa el tal alto cargo, no comas ancias","['cálmate', 'carlos', 'todavía', 'no', 'llega', 'todavía', 'no', 'ocupa', 'el', 'tal', 'alto', 'cargo', 'no', 'comas', 'ancias']"
519,chema,['chema']
520,tu ves en todos,"['tu', 'ves', 'en', 'todos']"
521,clara cardenas tiene el adn obradorista,"['clara', 'cardenas', 'tiene', 'el', 'adn', 'obradorista']"
522,en puebla debe ser armenta,"['en', 'puebla', 'debe', 'ser', 'armenta']"
523,y en tu casa compa quien te imaginas q sea el ganó x allá,"['y', 'en', 'tu', 'casa', 'compa', 'quien', 'te', 'imaginas', 'q', 'sea', 'el', 'ganó', 'x', 'allá']"
524,y yo veo a dr. gatell  harfuch no va llegar  mucho menos clara brugada  esta tienado mucho dinero en su campaña  en todoas las alcadia esta llenando de propaganda,"['y', 'yo', 'veo', 'a', 'dr', 'gatell', 'harfuch', 'no', 'va', 'llegar', 'mucho', 'menos', 'clara', 'brugada', 'esta', 'tienado', 'mucho', 'dinero', 'en', 'su', 'campaña', 'en', 'todoas', 'las', 'alcadia', 'esta', 'llenando', 'de', 'propaganda']"
525,olovooooorgo! que paso ahí,"['olovooooorgo', 'que', 'paso', 'ahí']"
526,2,['2']
527,julio es desconocido pero no queremos a los oportunistas de los primos mier. sus equipos están plagados de antiobradoristas.,"['julio', 'es', 'desconocido', 'pero', 'no', 'queremos', 'a', 'los', 'oportunistas', 'de', 'los', 'primos', 'mier', 'sus', 'equipos', 'están', 'plagados', 'de', 'antiobradoristas']"
528,la ruta es clara,"['la', 'ruta', 'es', 'clara']"
529,ni quién conozca a lomelí. está ocupado haciendo negocios farmacéuticos.,"['ni', 'quién', 'conozca', 'a', 'lomelí', 'está', 'ocupado', 'haciendo', 'negocios', 'farmacéuticos']"
530,la ruta es clara,"['la', 'ruta', 'es', 'clara']"
531,6,['6']
532,luego el ine va a salir conque debe haber un compañere,"['luego', 'el', 'ine', 'va', 'a', 'salir', 'conque', 'debe', 'haber', 'un', 'compañere']"
533,pura mierda engaña chinches...,"['pura', 'mierda', 'engaña', 'chinches']"
534,claro que con chema martínez gobernador,"['claro', 'que', 'con', 'chema', 'martínez', 'gobernador']"
535,gobernador,['gobernador']
536,3,['3']
537,mier…da pena,"['mier', 'da', 'pena']"
538,a julio no lo quieren los poblanos 1 porque el primo del oportunista y qué le quería poner el pie a amlo desde el senado y del prd. y solo está usando recursos públicos para su campaña que él sabe que no va a ganar,"['a', 'julio', 'no', 'lo', 'quieren', 'los', 'poblanos', '1', 'porque', 'el', 'primo', 'del', 'oportunista', 'y', 'qué', 'le', 'quería', 'poner', 'el', 'pie', 'a', 'amlo', 'desde', 'el', 'senado', 'y', 'del', 'prd', 'y', 'solo', 'está', 'usando', 'recursos', 'públicos', 'para', 'su', 'campaña', 'que', 'él', 'sabe', 'que', 'no', 'va', 'a', 'ganar']"
540,que culpa tiene veracruz.... mas de lo mismo...,"['que', 'culpa', 'tiene', 'veracruz', 'mas', 'de', 'lo', 'mismo']"
541,julio es desconocido y solo es primo de barboza. cdmx deberia der clara o dr hugo.,"['julio', 'es', 'desconocido', 'y', 'solo', 'es', 'primo', 'de', 'barboza', 'cdmx', 'deberia', 'der', 'clara', 'o', 'dr', 'hugo']"
543,6,['6']
544,aprovechando el comercial sería posible que la lic.,"['aprovechando', 'el', 'comercial', 'sería', 'posible', 'que', 'la', 'lic']"
545,el detalle es q el,"['el', 'detalle', 'es', 'q', 'el']"
546,fue para hablar del negocio del fentanilo ?,"['fue', 'para', 'hablar', 'del', 'negocio', 'del', 'fentanilo']"
547,no entiendo por qué siguen insistiendo en apoyar al narcopolicía .,"['no', 'entiendo', 'por', 'qué', 'siguen', 'insistiendo', 'en', 'apoyar', 'al', 'narcopolicía']"
548,55,['55']
549,"harfuch jamás, esta vez si estás bien pende equivocado.","['harfuch', 'jamás', 'esta', 'vez', 'si', 'estás', 'bien', 'pende', 'equivocado']"
550,"mejor una llave y cinturón para tu ruca bro ,eso de parecer mecánico todos los días está cañón mientras tú escribes mamadas","['mejor', 'una', 'llave', 'y', 'cinturón', 'para', 'tu', 'ruca', 'bro', 'eso', 'de', 'parecer', 'mecánico', 'todos', 'los', 'días', 'está', 'cañón', 'mientras', 'tú', 'escribes', 'mamadas']"
552,"con alianza o sin alianza, vas tú como candidata, no podemos apoyar un político como el","['con', 'alianza', 'o', 'sin', 'alianza', 'vas', 'tú', 'como', 'candidata', 'no', 'podemos', 'apoyar', 'un', 'político', 'como', 'el']"
553,9,['9']
554,oye y por qué ya no publicas nada del,"['oye', 'y', 'por', 'qué', 'ya', 'no', 'publicas', 'nada', 'del']"
555,yo veo a tu muuuuuuuu jer debajo de todos ellos,"['yo', 'veo', 'a', 'tu', 'muuuuuuuu', 'jer', 'debajo', 'de', 'todos', 'ellos']"
556,todos con,"['todos', 'con']"
557,"según,",['según']
558,yo tengo otros datos.,"['yo', 'tengo', 'otros', 'datos']"
559,no,['no']
560,"maestra usted debe de ser nuestra representante por el simple hecho de que sus raíces están limpias, su trayectoria viene de las bases","['maestra', 'usted', 'debe', 'de', 'ser', 'nuestra', 'representante', 'por', 'el', 'simple', 'hecho', 'de', 'que', 'sus', 'raíces', 'están', 'limpias', 'su', 'trayectoria', 'viene', 'de', 'las', 'bases']"
561,el apoyo para,"['el', 'apoyo', 'para']"
562,7,['7']
563,va!,['va']
564,roció no es jarocha pendejø no entra jamás aquí la vamos a mandar a chingar su madre,"['roció', 'no', 'es', 'jarocha', 'pendejø', 'no', 'entra', 'jamás', 'aquí', 'la', 'vamos', 'a', 'mandar', 'a', 'chingar', 'su', 'madre']"
566,¿los dos son del partido que no respondió al embajador de israel hace dos años cuando pidió eso?,"['los', 'dos', 'son', 'del', 'partido', 'que', 'no', 'respondió', 'al', 'embajador', 'de', 'israel', 'hace', 'dos', 'años', 'cuando', 'pidió', 'eso']"
567,2,['2']
568,"así como las encuestas al interior de morena, pregúntele a ebrard...","['así', 'como', 'las', 'encuestas', 'al', 'interior', 'de', 'morena', 'pregúntele', 'a', 'ebrard']"
569,"wow, nachita! eres vidente","['wow', 'nachita', 'eres', 'vidente']"
570,¿se aceptan mujeres trans?.,"['se', 'aceptan', 'mujeres', 'trans']"
571,"chema, sin duda alguna","['chema', 'sin', 'duda', 'alguna']"
572,27,['27']
574,ya es nacho... mierdrrr@,"['ya', 'es', 'nacho', 'mierdrrr']"
575,los varones en tabasco van por tu esposa a rellenarla de salchicha,"['los', 'varones', 'en', 'tabasco', 'van', 'por', 'tu', 'esposa', 'a', 'rellenarla', 'de', 'salchicha']"
576,"wow, nachita! eres vidente","['wow', 'nachita', 'eres', 'vidente']"
577,dicen,['dicen']
579,"nada cobarde nacho?
no va a decir nada ni referente a los mexicanos secuestrados en gaza?
vaya que desafortunado silencio de la secta de morena!
qué asco","['nada', 'cobarde', 'nacho', 'no', 'va', 'a', 'decir', 'nada', 'ni', 'referente', 'a', 'los', 'mexicanos', 'secuestrados', 'en', 'gaza', 'vaya', 'que', 'desafortunado', 'silencio', 'de', 'la', 'secta', 'de', 'morena', 'qué', 'asco']"
580,es la ecuación. dejar fuera a,"['es', 'la', 'ecuación', 'dejar', 'fuera', 'a']"
581,"la respuesta es sencilla, en jalisco","['la', 'respuesta', 'es', 'sencilla', 'en', 'jalisco']"
