,texto,tokens
287,uno mas a la cuenta gibernador que toda la sociedaddenunciemos al gobierno en si el gobierno es el responsable de sus elementos policiacos y hasta el artasgo para ustedesles diremos que nos deben respetar es su obligacion cuidarnosno agredirnos oa quie acudimos angelini_ini policiagdl,"['uno', 'mas', 'a', 'la', 'cuenta', 'gibernador', 'que', 'toda', 'la', 'sociedaddenunciemos', 'al', 'gobierno', 'en', 'si', 'el', 'gobierno', 'es', 'el', 'responsable', 'de', 'sus', 'elementos', 'policiacos', 'y', 'hasta', 'el', 'artasgo', 'para', 'ustedesles', 'diremos', 'que', 'nos', 'deben', 'respetar', 'es', 'su', 'obligacion', 'cuidarnosno', 'agredirnos', 'oa', 'quie', 'acudimos', 'angelini_ini', 'policiagdl']"
288,quiero me urge una camisa como la de lemus verodelgadillog pablolemusn,"['quiero', 'me', 'urge', 'una', 'camisa', 'como', 'la', 'de', 'lemus', 'verodelgadillog', 'pablolemusn']"
289,y de los 16000 desaparecidos en jalisco con mc no te lamentas pablolemusn,"['y', 'de', 'los', '16000', 'desaparecidos', 'en', 'jalisco', 'con', 'mc', 'no', 'te', 'lamentas', 'pablolemusn']"
290,cuidado con la unidad 0125 de la policía municipal de guadalajara me abordaron violentamente cerca de la colonia americana para catearme sin justificación y al no encontrar nada todavía amenazarme si los denunciaba,"['cuidado', 'con', 'la', 'unidad', '0125', 'de', 'la', 'policía', 'municipal', 'de', 'guadalajara', 'me', 'abordaron', 'violentamente', 'cerca', 'de', 'la', 'colonia', 'americana', 'para', 'catearme', 'sin', 'justificación', 'y', 'al', 'no', 'encontrar', 'nada', 'todavía', 'amenazarme', 'si', 'los', 'denunciaba']"
291,llegaste y perdieron verodelgadillog pablolemusn,"['llegaste', 'y', 'perdieron', 'verodelgadillog', 'pablolemusn']"
292,ese pablito es un caquito elsadomib carmenh39104968,"['ese', 'pablito', 'es', 'un', 'caquito', 'elsadomib', 'carmenh39104968']"
293,hasta la salida bloquean para que ninguno se les vaya sin pagar en el estacionamiento de parkimovil apartalugares bien organizados ni huella de la autoridad,"['hasta', 'la', 'salida', 'bloquean', 'para', 'que', 'ninguno', 'se', 'les', 'vaya', 'sin', 'pagar', 'en', 'el', 'estacionamiento', 'de', 'parkimovil', 'apartalugares', 'bien', 'organizados', 'ni', 'huella', 'de', 'la', 'autoridad']"
294,parásitos verodelgadillog pablolemusn,"['parásitos', 'verodelgadillog', 'pablolemusn']"
295,los ultimos dos alcaldes de gdl que han brillado por no hacer nada verodelgadillog pablolemusn,"['los', 'ultimos', 'dos', 'alcaldes', 'de', 'gdl', 'que', 'han', 'brillado', 'por', 'no', 'hacer', 'nada', 'verodelgadillog', 'pablolemusn']"
296,mxmonsalvo carmenh39104968,"['mxmonsalvo', 'carmenh39104968']"
297,1 spotifycom,"['1', 'spotifycom']"
298,lacras verodelgadillog pablolemusn,"['lacras', 'verodelgadillog', 'pablolemusn']"
299,así es como trabajan igual que lacra alfaro no sirven para nada unos parásitos igual que su mentor alfaro solo para llenarse los bolsillos a costilas de los tapatíos sirven verodelgadillog pablolemusn,"['así', 'es', 'como', 'trabajan', 'igual', 'que', 'lacra', 'alfaro', 'no', 'sirven', 'para', 'nada', 'unos', 'parásitos', 'igual', 'que', 'su', 'mentor', 'alfaro', 'solo', 'para', 'llenarse', 'los', 'bolsillos', 'a', 'costilas', 'de', 'los', 'tapatíos', 'sirven', 'verodelgadillog', 'pablolemusn']"
300,durante el evento,"['durante', 'el', 'evento']"
301,ay no que pena más de 300 millones que le faltan a jalisco en una foto verodelgadillog pablolemusn,"['ay', 'no', 'que', 'pena', 'más', 'de', '300', 'millones', 'que', 'le', 'faltan', 'a', 'jalisco', 'en', 'una', 'foto', 'verodelgadillog', 'pablolemusn']"
302,1,['1']
303,siempre incansableno se cansa de robar igual que el pirrurris lemus jorgesebastin19 verodelgadillog,"['siempre', 'incansableno', 'se', 'cansa', 'de', 'robar', 'igual', 'que', 'el', 'pirrurris', 'lemus', 'jorgesebastin19', 'verodelgadillog']"
304,lacra del erario público doña vero verodelgadillog pablolemusn,"['lacra', 'del', 'erario', 'público', 'doña', 'vero', 'verodelgadillog', 'pablolemusn']"
305,pablo lemus suena para buscar la gobernatura 2024 mc es una decepción en jalisco alfaro entre gobernadores peor evaluados elsadomib pablolemusn,"['pablo', 'lemus', 'suena', 'para', 'buscar', 'la', 'gobernatura', '2024', 'mc', 'es', 'una', 'decepción', 'en', 'jalisco', 'alfaro', 'entre', 'gobernadores', 'peor', 'evaluados', 'elsadomib', 'pablolemusn']"
306,siendo alcalde zapopan la dejo tirada por irse a la de guadalajara sin terminar su mandato un caso raro porque además dejó a zapopan de la chinada lleno de deudas y a las zonas humildes peor carmenh39104968,"['siendo', 'alcalde', 'zapopan', 'la', 'dejo', 'tirada', 'por', 'irse', 'a', 'la', 'de', 'guadalajara', 'sin', 'terminar', 'su', 'mandato', 'un', 'caso', 'raro', 'porque', 'además', 'dejó', 'a', 'zapopan', 'de', 'la', 'chinada', 'lleno', 'de', 'deudas', 'y', 'a', 'las', 'zonas', 'humildes', 'peor', 'carmenh39104968']"
307,si no hay suerte pablo lemus ya es experto en pedirle a la virgen de zapopan valiéndole el estado laico mexicano verodelgadillog pablolemusn,"['si', 'no', 'hay', 'suerte', 'pablo', 'lemus', 'ya', 'es', 'experto', 'en', 'pedirle', 'a', 'la', 'virgen', 'de', 'zapopan', 'valiéndole', 'el', 'estado', 'laico', 'mexicano', 'verodelgadillog', 'pablolemusn']"
308,no podrá donar el gobiernojalisco difjalisco,"['no', 'podrá', 'donar', 'el', 'gobiernojalisco', 'difjalisco']"
309,que es un buen inicio de festejo de halloween un muerto un esqueleto y un duende verodelgadillog pablolemusn,"['que', 'es', 'un', 'buen', 'inicio', 'de', 'festejo', 'de', 'halloween', 'un', 'muerto', 'un', 'esqueleto', 'y', 'un', 'duende', 'verodelgadillog', 'pablolemusn']"
310,a todas luces aquí hay un robo al erario del municipio de guadalajara pero el municipe carmenh39104968,"['a', 'todas', 'luces', 'aquí', 'hay', 'un', 'robo', 'al', 'erario', 'del', 'municipio', 'de', 'guadalajara', 'pero', 'el', 'municipe', 'carmenh39104968']"
311,urge balizamiento en el retorno de av alcalde y av maestros siempre se suben los autos por que no se ven,"['urge', 'balizamiento', 'en', 'el', 'retorno', 'de', 'av', 'alcalde', 'y', 'av', 'maestros', 'siempre', 'se', 'suben', 'los', 'autos', 'por', 'que', 'no', 'se', 'ven']"
312,le pedimos de favor de favor se atienda urgente desde el día lunes lo reporte al 070 y nadie ha acudido pablolemusn,"['le', 'pedimos', 'de', 'favor', 'de', 'favor', 'se', 'atienda', 'urgente', 'desde', 'el', 'día', 'lunes', 'lo', 'reporte', 'al', '070', 'y', 'nadie', 'ha', 'acudido', 'pablolemusn']"
313,inclusive hace aproximadamente dos semanas se estaban quemando adentro de su casa por todo lo que tienen de basura brendamira11073 pablolemusn,"['inclusive', 'hace', 'aproximadamente', 'dos', 'semanas', 'se', 'estaban', 'quemando', 'adentro', 'de', 'su', 'casa', 'por', 'todo', 'lo', 'que', 'tienen', 'de', 'basura', 'brendamira11073', 'pablolemusn']"
314,gregorio davila 1073 colonia mezquitan country entre manuel aspiroz y josé maria vigil no es la primera vez que se reporta a las personas de ese domicilio por ese problema pablolemusn,"['gregorio', 'davila', '1073', 'colonia', 'mezquitan', 'country', 'entre', 'manuel', 'aspiroz', 'y', 'josé', 'maria', 'vigil', 'no', 'es', 'la', 'primera', 'vez', 'que', 'se', 'reporta', 'a', 'las', 'personas', 'de', 'ese', 'domicilio', 'por', 'ese', 'problema', 'pablolemusn']"
315,107,['107']
316,le toca a absnl96 trafico_zmg,"['le', 'toca', 'a', 'absnl96', 'trafico_zmg']"
317,por la mañana acompañamos al presidente miguelzarateh,"['por', 'la', 'mañana', 'acompañamos', 'al', 'presidente', 'miguelzarateh']"
318,estamos igual en chapalita las fuentes no apoyan como quieren votos asocprovsur siapagdl,"['estamos', 'igual', 'en', 'chapalita', 'las', 'fuentes', 'no', 'apoyan', 'como', 'quieren', 'votos', 'asocprovsur', 'siapagdl']"
319,mi más sentido pésame por el sensible fallecimiento de la sra maría de jesús acosta ruiz abuela de mi amigo y regidor aldo de anda garcía que descanse en paz,"['mi', 'más', 'sentido', 'pésame', 'por', 'el', 'sensible', 'fallecimiento', 'de', 'la', 'sra', 'maría', 'de', 'jesús', 'acosta', 'ruiz', 'abuela', 'de', 'mi', 'amigo', 'y', 'regidor', 'aldo', 'de', 'anda', 'garcía', 'que', 'descanse', 'en', 'paz']"
320,si lo tuyo es apoyar a las juventudes promesas del arte tapatío no te puedes perder esta expo ya llegó la segunda edición de,"['si', 'lo', 'tuyo', 'es', 'apoyar', 'a', 'las', 'juventudes', 'promesas', 'del', 'arte', 'tapatío', 'no', 'te', 'puedes', 'perder', 'esta', 'expo', 'ya', 'llegó', 'la', 'segunda', 'edición', 'de']"
321,lo increíble es que tienen y tienen denuncias de esto y siguen sin nada asocprovsur trafico_zmg,"['lo', 'increíble', 'es', 'que', 'tienen', 'y', 'tienen', 'denuncias', 'de', 'esto', 'y', 'siguen', 'sin', 'nada', 'asocprovsur', 'trafico_zmg']"
322,por favor compartir,"['por', 'favor', 'compartir']"
323,en toda la ciudad no son los únicos asocprovsur trafico_zmg,"['en', 'toda', 'la', 'ciudad', 'no', 'son', 'los', 'únicos', 'asocprovsur', 'trafico_zmg']"
324,así la calidad del agua en muchas partes de providencia sur,"['así', 'la', 'calidad', 'del', 'agua', 'en', 'muchas', 'partes', 'de', 'providencia', 'sur']"
325,si va el el hiramtorres iepcjalisco,"['si', 'va', 'el', 'el', 'hiramtorres', 'iepcjalisco']"
326,claro pablin marcatextos,"['claro', 'pablin', 'marcatextos']"
327,igualmente mi estimado amigo bendiciones jcmarquezreg televisagdl,"['igualmente', 'mi', 'estimado', 'amigo', 'bendiciones', 'jcmarquezreg', 'televisagdl']"
328,saludos estimado amigo m_magallon33 televisagdl,"['saludos', 'estimado', 'amigo', 'm_magallon33', 'televisagdl']"
329,la sesión del pleno del ayuntamiento,"['la', 'sesión', 'del', 'pleno', 'del', 'ayuntamiento']"
330,estamos dejando 045,"['estamos', 'dejando', '045']"
331,fuego amigo o enemigo la sucesión está en camino afondojal candeochoaa,"['fuego', 'amigo', 'o', 'enemigo', 'la', 'sucesión', 'está', 'en', 'camino', 'afondojal', 'candeochoaa']"
332,1,['1']
333,por qué ningunean a pollsmx_ pablolemusn,"['por', 'qué', 'ningunean', 'a', 'pollsmx_', 'pablolemusn']"
334,tiene 300 que regresar que los pase al latinus_us,"['tiene', '300', 'que', 'regresar', 'que', 'los', 'pase', 'al', 'latinus_us']"
335,la mierda tiene de su lado el poder económico el financiero el legal parte del político el mediático y todavía le pide ayuda al poder divino que bueno que soy ateo pero si fuera religioso no mames virgencita ni se te ocurra que para pedirle a la,"['la', 'mierda', 'tiene', 'de', 'su', 'lado', 'el', 'poder', 'económico', 'el', 'financiero', 'el', 'legal', 'parte', 'del', 'político', 'el', 'mediático', 'y', 'todavía', 'le', 'pide', 'ayuda', 'al', 'poder', 'divino', 'que', 'bueno', 'que', 'soy', 'ateo', 'pero', 'si', 'fuera', 'religioso', 'no', 'mames', 'virgencita', 'ni', 'se', 'te', 'ocurra', 'que', 'para', 'pedirle', 'a', 'la']"
336,no atienden gabur39 guadalajaragob,"['no', 'atienden', 'gabur39', 'guadalajaragob']"
337,buen día ayer fui al mercado corona creo que debe de caminar por su salud y de paso vea las calles de santa mónica independientemente san felipe son hoyos desastre sucio cajas amontonadas así trabaja usted o también como zapopan no tiene supervisores,"['buen', 'día', 'ayer', 'fui', 'al', 'mercado', 'corona', 'creo', 'que', 'debe', 'de', 'caminar', 'por', 'su', 'salud', 'y', 'de', 'paso', 'vea', 'las', 'calles', 'de', 'santa', 'mónica', 'independientemente', 'san', 'felipe', 'son', 'hoyos', 'desastre', 'sucio', 'cajas', 'amontonadas', 'así', 'trabaja', 'usted', 'o', 'también', 'como', 'zapopan', 'no', 'tiene', 'supervisores']"
338,buen día brenda me puedes indicar la dirección por favor brendamira11073,"['buen', 'día', 'brenda', 'me', 'puedes', 'indicar', 'la', 'dirección', 'por', 'favor', 'brendamira11073']"
339,gracias gustavo sin duda fue un día de fiesta y alegría para todas y todos los feligreses que nos acompañaron el día de ayer quiero agradecer también a todas las dependencias de gobierno de gustavotapia4,"['gracias', 'gustavo', 'sin', 'duda', 'fue', 'un', 'día', 'de', 'fiesta', 'y', 'alegría', 'para', 'todas', 'y', 'todos', 'los', 'feligreses', 'que', 'nos', 'acompañaron', 'el', 'día', 'de', 'ayer', 'quiero', 'agradecer', 'también', 'a', 'todas', 'las', 'dependencias', 'de', 'gobierno', 'de', 'gustavotapia4']"
340,ya se tienen que mejorar el micrófono del iphone 15 ox1d0 vocohotels,"['ya', 'se', 'tienen', 'que', 'mejorar', 'el', 'micrófono', 'del', 'iphone', '15', 'ox1d0', 'vocohotels']"
341,hoy x canal 4d,"['hoy', 'x', 'canal', '4d']"
342,se escucha mas fuerte el movimiento del cell que la musica a lo lejos xd rodovazquezc vocohotels,"['se', 'escucha', 'mas', 'fuerte', 'el', 'movimiento', 'del', 'cell', 'que', 'la', 'musica', 'a', 'lo', 'lejos', 'xd', 'rodovazquezc', 'vocohotels']"
343,no permitan que se burlen del 008,"['no', 'permitan', 'que', 'se', 'burlen', 'del', '008']"
344,solicitamos de su apoyo en el lugar anvader_a pablolemusn,"['solicitamos', 'de', 'su', 'apoyo', 'en', 'el', 'lugar', 'anvader_a', 'pablolemusn']"
345,la comunidad educativa del j de n cipriana gutierrez rodriguez estamos desesperados los papás y los niños se tienen que bajar de la banqueta y circular por donde pasan los carros tenemos miedo de que pase un accidente solicitamos el retiro de la basura,"['la', 'comunidad', 'educativa', 'del', 'j', 'de', 'n', 'cipriana', 'gutierrez', 'rodriguez', 'estamos', 'desesperados', 'los', 'papás', 'y', 'los', 'niños', 'se', 'tienen', 'que', 'bajar', 'de', 'la', 'banqueta', 'y', 'circular', 'por', 'donde', 'pasan', 'los', 'carros', 'tenemos', 'miedo', 'de', 'que', 'pase', 'un', 'accidente', 'solicitamos', 'el', 'retiro', 'de', 'la', 'basura']"
346,esto es literal que se muera el peatón demolición ilegal con banqueta un carril cercado que la gente camine por donde su dios le diga colonias y niños héroes urge,"['esto', 'es', 'literal', 'que', 'se', 'muera', 'el', 'peatón', 'demolición', 'ilegal', 'con', 'banqueta', 'un', 'carril', 'cercado', 'que', 'la', 'gente', 'camine', 'por', 'donde', 'su', 'dios', 'le', 'diga', 'colonias', 'y', 'niños', 'héroes', 'urge']"
347,así es no regulan porque hay otros intereses ejemplo este establecimiento es de un funcionario claramente quien hace eventos ahí las reglas no las conocen y mucho menos les importa los vecinos aunque existan reglas los colonos para unico que sirve es para sacar cuotas y hacer rodovazquezc trafico_zmg,"['así', 'es', 'no', 'regulan', 'porque', 'hay', 'otros', 'intereses', 'ejemplo', 'este', 'establecimiento', 'es', 'de', 'un', 'funcionario', 'claramente', 'quien', 'hace', 'eventos', 'ahí', 'las', 'reglas', 'no', 'las', 'conocen', 'y', 'mucho', 'menos', 'les', 'importa', 'los', 'vecinos', 'aunque', 'existan', 'reglas', 'los', 'colonos', 'para', 'unico', 'que', 'sirve', 'es', 'para', 'sacar', 'cuotas', 'y', 'hacer', 'rodovazquezc', 'trafico_zmg']"
348,,[]
349,1 iftorg,"['1', 'iftorg']"
350,en y la,"['en', 'y', 'la']"
351,pablolemusn,['pablolemusn']
352,pero siempre falla contra el crimen organizado pablolemusn,"['pero', 'siempre', 'falla', 'contra', 'el', 'crimen', 'organizado', 'pablolemusn']"
353,atento llamado rodovazquezc vocohotels,"['atento', 'llamado', 'rodovazquezc', 'vocohotels']"
354,1,['1']
355,hombre si van a dejar contender a los impresentables de por y al,"['hombre', 'si', 'van', 'a', 'dejar', 'contender', 'a', 'los', 'impresentables', 'de', 'por', 'y', 'al']"
356,se vienen más cambios de uso de suelo sin regulación de ruidos giros vibraciones rodovazquezc convivegdl,"['se', 'vienen', 'más', 'cambios', 'de', 'uso', 'de', 'suelo', 'sin', 'regulación', 'de', 'ruidos', 'giros', 'vibraciones', 'rodovazquezc', 'convivegdl']"
357,compartimos reporte de ruido excesivo en fiesta de terraza hotel voco neruda pablo neruda 2828 en,"['compartimos', 'reporte', 'de', 'ruido', 'excesivo', 'en', 'fiesta', 'de', 'terraza', 'hotel', 'voco', 'neruda', 'pablo', 'neruda', '2828', 'en']"
358,ojalá veamos en la cárcel a la ratota de,"['ojalá', 'veamos', 'en', 'la', 'cárcel', 'a', 'la', 'ratota', 'de']"
359,cárcel para ea_puerto pablolemusn,"['cárcel', 'para', 'ea_puerto', 'pablolemusn']"
360,avanza la ignorancia el funcionario público tiene siempre carácter representativo en cambio el empleado público no la tiene y es que el funcionario tiene poder de decisión mientas que el empleado es un mero ejecutor de órdenes o instrucciones si serás si seras,"['avanza', 'la', 'ignorancia', 'el', 'funcionario', 'público', 'tiene', 'siempre', 'carácter', 'representativo', 'en', 'cambio', 'el', 'empleado', 'público', 'no', 'la', 'tiene', 'y', 'es', 'que', 'el', 'funcionario', 'tiene', 'poder', 'de', 'decisión', 'mientas', 'que', 'el', 'empleado', 'es', 'un', 'mero', 'ejecutor', 'de', 'órdenes', 'o', 'instrucciones', 'si', 'serás', 'si', 'seras']"
361,sonido fuertísimo al aire libre en rooftop de,"['sonido', 'fuertísimo', 'al', 'aire', 'libre', 'en', 'rooftop', 'de']"
362,gente marrana trafico_zmg guadalajaragob,"['gente', 'marrana', 'trafico_zmg', 'guadalajaragob']"
363,los dos pablolemusn deltoroismael_,"['los', 'dos', 'pablolemusn', 'deltoroismael_']"
364,hoy,['hoy']
365,uno a las peticiones de pablo quierotv_gdl guadalajaragob,"['uno', 'a', 'las', 'peticiones', 'de', 'pablo', 'quierotv_gdl', 'guadalajaragob']"
366,echa un vistazo al vídeo de flako_193,"['echa', 'un', 'vistazo', 'al', 'vídeo', 'de', 'flako_193']"
367,a ver gato pedorro priista guinda no mmar kitty05646507 ea_puerto,"['a', 'ver', 'gato', 'pedorro', 'priista', 'guinda', 'no', 'mmar', 'kitty05646507', 'ea_puerto']"
368,pablolemusn solicitamos su ayuda en el lugar pues los desechos han permanecido ahí por días además vecinos reportan un olor desagradable en la zona,"['pablolemusn', 'solicitamos', 'su', 'ayuda', 'en', 'el', 'lugar', 'pues', 'los', 'desechos', 'han', 'permanecido', 'ahí', 'por', 'días', 'además', 'vecinos', 'reportan', 'un', 'olor', 'desagradable', 'en', 'la', 'zona']"
369,hoy en la romería,"['hoy', 'en', 'la', 'romería']"
370,qué románticos rincones tiene guadalajara a oscuras en la zona de los arcos,"['qué', 'románticos', 'rincones', 'tiene', 'guadalajara', 'a', 'oscuras', 'en', 'la', 'zona', 'de', 'los', 'arcos']"
371,todo esto es resultado de una excelente coordinación y conducción del maestro eduardolomeli__,"['todo', 'esto', 'es', 'resultado', 'de', 'una', 'excelente', 'coordinación', 'y', 'conducción', 'del', 'maestro', 'eduardolomeli__']"
372,felicidades regidor 5 acciones efectivas y útiles para tods los tapatíos enhorabuena luiscisnerosq guadalajaragob,"['felicidades', 'regidor', '5', 'acciones', 'efectivas', 'y', 'útiles', 'para', 'tods', 'los', 'tapatíos', 'enhorabuena', 'luiscisnerosq', 'guadalajaragob']"
373,pablolemusn,['pablolemusn']
374,quiero agradecer a todos los servidores públicos de los diversos equipos que encabezan los alcaldes sergioramloz mostrar más,"['quiero', 'agradecer', 'a', 'todos', 'los', 'servidores', 'públicos', 'de', 'los', 'diversos', 'equipos', 'que', 'encabezan', 'los', 'alcaldes', 'sergioramloz', 'mostrar', 'más']"
375,lo que tenemos es una gran joya es algo que nos hace sentirnos muy orgullosos como jaliscienses y como mexicanos gracias a la generala por permitirme estar en estos años primero como alcalde de zapopan y ahora como alcalde de guadalajara ánimo pablolemusn,"['lo', 'que', 'tenemos', 'es', 'una', 'gran', 'joya', 'es', 'algo', 'que', 'nos', 'hace', 'sentirnos', 'muy', 'orgullosos', 'como', 'jaliscienses', 'y', 'como', 'mexicanos', 'gracias', 'a', 'la', 'generala', 'por', 'permitirme', 'estar', 'en', 'estos', 'años', 'primero', 'como', 'alcalde', 'de', 'zapopan', 'y', 'ahora', 'como', 'alcalde', 'de', 'guadalajara', 'ánimo', 'pablolemusn']"
376,recibimos un estimado de más de 2 millones 200 mil asistentes entre peregrinas peregrinos así como danzantes turistas y visitantes de diferentes lugares pablolemusn,"['recibimos', 'un', 'estimado', 'de', 'más', 'de', '2', 'millones', '200', 'mil', 'asistentes', 'entre', 'peregrinas', 'peregrinos', 'así', 'como', 'danzantes', 'turistas', 'y', 'visitantes', 'de', 'diferentes', 'lugares', 'pablolemusn']"
377,también mi agradecimiento al pablolemusn,"['también', 'mi', 'agradecimiento', 'al', 'pablolemusn']"
378,por su trabajo y profesionalismo para supervisar cada detalle gracias a su labor sumado al buen actuar de las y los asistentes reportamos saldo blanco durante este evento pablolemusn,"['por', 'su', 'trabajo', 'y', 'profesionalismo', 'para', 'supervisar', 'cada', 'detalle', 'gracias', 'a', 'su', 'labor', 'sumado', 'al', 'buen', 'actuar', 'de', 'las', 'y', 'los', 'asistentes', 'reportamos', 'saldo', 'blanco', 'durante', 'este', 'evento', 'pablolemusn']"
379,por eso agradezco a la pablolemusn,"['por', 'eso', 'agradezco', 'a', 'la', 'pablolemusn']"
380,para que esta,"['para', 'que', 'esta']"
381,siempre has estado arriba,"['siempre', 'has', 'estado', 'arriba']"
382,tengo unas ratotas en mi botaaa pablolemusn expoganaderajal,"['tengo', 'unas', 'ratotas', 'en', 'mi', 'botaaa', 'pablolemusn', 'expoganaderajal']"
383,excelente mi estimado presidente pablito lemus siempre al pendiente y atento en todo y de todo eso es ser un gran gobernante siempre apoyaremos a pablito como lo hemos hecho siempre con nuestro gobernador pablolemusn expoganaderajal,"['excelente', 'mi', 'estimado', 'presidente', 'pablito', 'lemus', 'siempre', 'al', 'pendiente', 'y', 'atento', 'en', 'todo', 'y', 'de', 'todo', 'eso', 'es', 'ser', 'un', 'gran', 'gobernante', 'siempre', 'apoyaremos', 'a', 'pablito', 'como', 'lo', 'hemos', 'hecho', 'siempre', 'con', 'nuestro', 'gobernador', 'pablolemusn', 'expoganaderajal']"
384,las cuadrillas de servicios públicos también siguen la ruta de la felixgastelum1,"['las', 'cuadrillas', 'de', 'servicios', 'públicos', 'también', 'siguen', 'la', 'ruta', 'de', 'la', 'felixgastelum1']"
385,y así quiere ser gobernador este corruptazo no cabe duda que en el pan naranja salieron peores que el pri pobre jalisco afortunadamente el pueblo poco a poco está despertando ea_puerto pablolemusn,"['y', 'así', 'quiere', 'ser', 'gobernador', 'este', 'corruptazo', 'no', 'cabe', 'duda', 'que', 'en', 'el', 'pan', 'naranja', 'salieron', 'peores', 'que', 'el', 'pri', 'pobre', 'jalisco', 'afortunadamente', 'el', 'pueblo', 'poco', 'a', 'poco', 'está', 'despertando', 'ea_puerto', 'pablolemusn']"
386,atn jherrerabarba,"['atn', 'jherrerabarba']"
387,usted tira denuncias y se quiere autoprotejer pero con guaruras a su lado no va a recuperar ningún dinero ese es un proceso legal y anticipo q esa no es su lucha la suya como todo político es seguir en la nómina de servidor público ea_puerto pablolemusn,"['usted', 'tira', 'denuncias', 'y', 'se', 'quiere', 'autoprotejer', 'pero', 'con', 'guaruras', 'a', 'su', 'lado', 'no', 'va', 'a', 'recuperar', 'ningún', 'dinero', 'ese', 'es', 'un', 'proceso', 'legal', 'y', 'anticipo', 'q', 'esa', 'no', 'es', 'su', 'lucha', 'la', 'suya', 'como', 'todo', 'político', 'es', 'seguir', 'en', 'la', 'nómina', 'de', 'servidor', 'público', 'ea_puerto', 'pablolemusn']"
388,49,['49']
389,lo de este sr es 1 secreto a voces entre los comerciantes de la zonaempezaron en pza tapatía y ahora en chapultepec sin pagar un sólo peso de permisoscuándo piensan hacer su trabajo y retirarlos d la zonanadie puede quejarse x represalías d este sr,"['lo', 'de', 'este', 'sr', 'es', '1', 'secreto', 'a', 'voces', 'entre', 'los', 'comerciantes', 'de', 'la', 'zonaempezaron', 'en', 'pza', 'tapatía', 'y', 'ahora', 'en', 'chapultepec', 'sin', 'pagar', 'un', 'sólo', 'peso', 'de', 'permisoscuándo', 'piensan', 'hacer', 'su', 'trabajo', 'y', 'retirarlos', 'd', 'la', 'zonanadie', 'puede', 'quejarse', 'x', 'represalías', 'd', 'este', 'sr']"
390,animo alex no estás solo ea_puerto pablolemusn,"['animo', 'alex', 'no', 'estás', 'solo', 'ea_puerto', 'pablolemusn']"
391,me encuentro en la rueda de prensa en la que se presentan los resultados del 008 mostrar más,"['me', 'encuentro', 'en', 'la', 'rueda', 'de', 'prensa', 'en', 'la', 'que', 'se', 'presentan', 'los', 'resultados', 'del', '008', 'mostrar', 'más']"
392,tiene como diez faltas de ortografía y de redacción ea_puerto pablolemusn,"['tiene', 'como', 'diez', 'faltas', 'de', 'ortografía', 'y', 'de', 'redacción', 'ea_puerto', 'pablolemusn']"
393,uy hijo mucha suerte esos son unos mañosos mano larga ea_puerto pablolemusn,"['uy', 'hijo', 'mucha', 'suerte', 'esos', 'son', 'unos', 'mañosos', 'mano', 'larga', 'ea_puerto', 'pablolemusn']"
394,creo que está bien hacerlo al menos le costará a la ea_puerto pablolemusn,"['creo', 'que', 'está', 'bien', 'hacerlo', 'al', 'menos', 'le', 'costará', 'a', 'la', 'ea_puerto', 'pablolemusn']"
395,carr a chapala entronque a caji el indigente dice q es el encargado lleva animales y los quema trafico_zmg salvadorzamoraz,"['carr', 'a', 'chapala', 'entronque', 'a', 'caji', 'el', 'indigente', 'dice', 'q', 'es', 'el', 'encargado', 'lleva', 'animales', 'y', 'los', 'quema', 'trafico_zmg', 'salvadorzamoraz']"
396,el fraccionamiento se llama los sauces son casas de campo y empresas de hecho está una planta sello rojo el acercamiento es en la imagen 3 geokenita salvadorzamoraz,"['el', 'fraccionamiento', 'se', 'llama', 'los', 'sauces', 'son', 'casas', 'de', 'campo', 'y', 'empresas', 'de', 'hecho', 'está', 'una', 'planta', 'sello', 'rojo', 'el', 'acercamiento', 'es', 'en', 'la', 'imagen', '3', 'geokenita', 'salvadorzamoraz']"
397,es la clara e inconfundible forma de gobernar de mc trafico_zmg guadalajaragob,"['es', 'la', 'clara', 'e', 'inconfundible', 'forma', 'de', 'gobernar', 'de', 'mc', 'trafico_zmg', 'guadalajaragob']"
398,rehabilitan el centro de atención infantil de la penal,"['rehabilitan', 'el', 'centro', 'de', 'atención', 'infantil', 'de', 'la', 'penal']"
399,2 y,"['2', 'y']"
400,los actos de corrupción siguen geokenita ea_puerto,"['los', 'actos', 'de', 'corrupción', 'siguen', 'geokenita', 'ea_puerto']"
401,no puede con lo básico de trafico_zmg guadalajaragob,"['no', 'puede', 'con', 'lo', 'básico', 'de', 'trafico_zmg', 'guadalajaragob']"
402,oye y no puedes conseguir otro para que lopez sus bodoques y nahle devuelvan el sobre costo de 2bocas y que dejen de darle trabajo al corrupto de leonardo cornejo ea_puerto pablolemusn,"['oye', 'y', 'no', 'puedes', 'conseguir', 'otro', 'para', 'que', 'lopez', 'sus', 'bodoques', 'y', 'nahle', 'devuelvan', 'el', 'sobre', 'costo', 'de', '2bocas', 'y', 'que', 'dejen', 'de', 'darle', 'trabajo', 'al', 'corrupto', 'de', 'leonardo', 'cornejo', 'ea_puerto', 'pablolemusn']"
403,animo con todo contra los rata ea_puerto pablolemusn,"['animo', 'con', 'todo', 'contra', 'los', 'rata', 'ea_puerto', 'pablolemusn']"
404,el gusto fui mío ánimo dereck_morgan,"['el', 'gusto', 'fui', 'mío', 'ánimo', 'dereck_morgan']"
