,texto,tokens
359,"nuestra celebración de reyes magos llegó al municipio de pijijiapan. fue todo un gusto reunirnos con los más pequeños, sus papás y mamás, para escucharlos además de divertirnos.","['nuestra', 'celebración', 'de', 'reyes', 'magos', 'llegó', 'al', 'municipio', 'de', 'pijijiapan', 'fue', 'todo', 'un', 'gusto', 'reunirnos', 'con', 'los', 'más', 'pequeños', 'sus', 'papás', 'y', 'mamás', 'para', 'escucharlos', 'además', 'de', 'divertirnos']"
360,durante nuestros recorridos celebramos a la niñez y también escuchamos las demandas del pueblo para enriquecer nuestra agenda legislativa. agradezco de corazón la confianza que me han brindado.,"['durante', 'nuestros', 'recorridos', 'celebramos', 'a', 'la', 'niñez', 'y', 'también', 'escuchamos', 'las', 'demandas', 'del', 'pueblo', 'para', 'enriquecer', 'nuestra', 'agenda', 'legislativa', 'agradezco', 'de', 'corazón', 'la', 'confianza', 'que', 'me', 'han', 'brindado']"
361,"tuvimos un maravilloso día en compañía de las niñas y niños del municipio de cintalapa. gracias por los abrazos, las risas y la convivencia en nuestra celebración de reyes magos.","['tuvimos', 'un', 'maravilloso', 'día', 'en', 'compañía', 'de', 'las', 'niñas', 'y', 'niños', 'del', 'municipio', 'de', 'cintalapa', 'gracias', 'por', 'los', 'abrazos', 'las', 'risas', 'y', 'la', 'convivencia', 'en', 'nuestra', 'celebración', 'de', 'reyes', 'magos']"
362,"en el municipio de suchiate, niñas y niños nos recibieron con mucha alegría durante el festejo de reyes magos. gracias a todas y todos los que nos acompañaron a vivir la magia de nuestras festividades.","['en', 'el', 'municipio', 'de', 'suchiate', 'niñas', 'y', 'niños', 'nos', 'recibieron', 'con', 'mucha', 'alegría', 'durante', 'el', 'festejo', 'de', 'reyes', 'magos', 'gracias', 'a', 'todas', 'y', 'todos', 'los', 'que', 'nos', 'acompañaron', 'a', 'vivir', 'la', 'magia', 'de', 'nuestras', 'festividades']"
363,visitamos a las niñas y niños del municipio de cacahoatán y nos divertimos en grande celebrando sus reyes magos. nos motiva mucho tener la oportunidad de saludarlos y platicar con ustedes.,"['visitamos', 'a', 'las', 'niñas', 'y', 'niños', 'del', 'municipio', 'de', 'cacahoatán', 'y', 'nos', 'divertimos', 'en', 'grande', 'celebrando', 'sus', 'reyes', 'magos', 'nos', 'motiva', 'mucho', 'tener', 'la', 'oportunidad', 'de', 'saludarlos', 'y', 'platicar', 'con', 'ustedes']"
364,"tuve el gusto de charlar con juan arturo cancino para el medio formalmente informal. agradezco el espacio para poder hablar de nuestra labor legislativa, en territorio y de nuestro compromiso con impulsar la transformación de méxico.","['tuve', 'el', 'gusto', 'de', 'charlar', 'con', 'juan', 'arturo', 'cancino', 'para', 'el', 'medio', 'formalmente', 'informal', 'agradezco', 'el', 'espacio', 'para', 'poder', 'hablar', 'de', 'nuestra', 'labor', 'legislativa', 'en', 'territorio', 'y', 'de', 'nuestro', 'compromiso', 'con', 'impulsar', 'la', 'transformación', 'de', 'méxico']"
365,platiqué para el programa 'nuestra ciudad' de radio núcleo sobre nuestra labor en territorio y las iniciativas con las que hemos logrado que las y los mexicanos obtengan más derechos. ¡gracias por el espacio!,"['platiqué', 'para', 'el', 'programa', 'nuestra', 'ciudad', 'de', 'radio', 'núcleo', 'sobre', 'nuestra', 'labor', 'en', 'territorio', 'y', 'las', 'iniciativas', 'con', 'las', 'que', 'hemos', 'logrado', 'que', 'las', 'y', 'los', 'mexicanos', 'obtengan', 'más', 'derechos', 'gracias', 'por', 'el', 'espacio']"
366,"tuve el gusto de ser invitada a la donación de sillas de ruedas por parte de la cruz roja tapachula, a la cual me sumé con mucho gusto en beneficio de quienes más lo necesitan. mi reconocimiento a los organizadores por estos actos que nos engrandecen como seres humanos.","['tuve', 'el', 'gusto', 'de', 'ser', 'invitada', 'a', 'la', 'donación', 'de', 'sillas', 'de', 'ruedas', 'por', 'parte', 'de', 'la', 'cruz', 'roja', 'tapachula', 'a', 'la', 'cual', 'me', 'sumé', 'con', 'mucho', 'gusto', 'en', 'beneficio', 'de', 'quienes', 'más', 'lo', 'necesitan', 'mi', 'reconocimiento', 'a', 'los', 'organizadores', 'por', 'estos', 'actos', 'que', 'nos', 'engrandecen', 'como', 'seres', 'humanos']"
367,"el trabajo legislativo tiene importantes retos y verdaderos logros para el bien de las y los mexicanos, así lo platiqué durante entrevista con héctor narváez de","['el', 'trabajo', 'legislativo', 'tiene', 'importantes', 'retos', 'y', 'verdaderos', 'logros', 'para', 'el', 'bien', 'de', 'las', 'y', 'los', 'mexicanos', 'así', 'lo', 'platiqué', 'durante', 'entrevista', 'con', 'héctor', 'narváez', 'de']"
368,agradezco el espacio a arturo quien me realizó una entrevista para su programa,"['agradezco', 'el', 'espacio', 'a', 'arturo', 'quien', 'me', 'realizó', 'una', 'entrevista', 'para', 'su', 'programa']"
369,las relaciones diplomáticas con nuestros vecinos del norte avanzan de manera firme gracias al liderazgo de nuestro presidente,"['las', 'relaciones', 'diplomáticas', 'con', 'nuestros', 'vecinos', 'del', 'norte', 'avanzan', 'de', 'manera', 'firme', 'gracias', 'al', 'liderazgo', 'de', 'nuestro', 'presidente']"
370,"estamos recorriendo varios municipios de la zona sierra de nuestro estado de chiapas, llevando sonrisas y compartiendo lindos momentos con niñas y niños. les envío un mensaje con mucho cariño desde motozintla.","['estamos', 'recorriendo', 'varios', 'municipios', 'de', 'la', 'zona', 'sierra', 'de', 'nuestro', 'estado', 'de', 'chiapas', 'llevando', 'sonrisas', 'y', 'compartiendo', 'lindos', 'momentos', 'con', 'niñas', 'y', 'niños', 'les', 'envío', 'un', 'mensaje', 'con', 'mucho', 'cariño', 'desde', 'motozintla']"
371,"con mucha ilusión, cariño y sonrisas nos recibieron las niñas y niños del municipio de motozintla. ¡gracias por ser parte de este festejo de reyes magos y permitirme saludarlos!","['con', 'mucha', 'ilusión', 'cariño', 'y', 'sonrisas', 'nos', 'recibieron', 'las', 'niñas', 'y', 'niños', 'del', 'municipio', 'de', 'motozintla', 'gracias', 'por', 'ser', 'parte', 'de', 'este', 'festejo', 'de', 'reyes', 'magos', 'y', 'permitirme', 'saludarlos']"
372,visitamos el municipio de mazapa de madero para convivir y divertirnos con las niñas y niños celebrando los reyes magos. ¡gracias a las papás y mamás que nos acompañaron para festejar con los más pequeños!,"['visitamos', 'el', 'municipio', 'de', 'mazapa', 'de', 'madero', 'para', 'convivir', 'y', 'divertirnos', 'con', 'las', 'niñas', 'y', 'niños', 'celebrando', 'los', 'reyes', 'magos', 'gracias', 'a', 'las', 'papás', 'y', 'mamás', 'que', 'nos', 'acompañaron', 'para', 'festejar', 'con', 'los', 'más', 'pequeños']"
373,"celebramos a las niñas y niños en el ejido de potrillo en el municipio de amatenango de la frontera, llevando la tradición de reyes magos. estos recorridos nos llenan de emoción al compartir con ustedes grandes momentos.","['celebramos', 'a', 'las', 'niñas', 'y', 'niños', 'en', 'el', 'ejido', 'de', 'potrillo', 'en', 'el', 'municipio', 'de', 'amatenango', 'de', 'la', 'frontera', 'llevando', 'la', 'tradición', 'de', 'reyes', 'magos', 'estos', 'recorridos', 'nos', 'llenan', 'de', 'emoción', 'al', 'compartir', 'con', 'ustedes', 'grandes', 'momentos']"
374,"nos alegra haber festejado el día de reyes magos con las niñas y niños de diversas colonias de tuxtla gutiérrez. ¡ellos son el presente y motor de nuestro día a día, continuemos luchando por su futuro!","['nos', 'alegra', 'haber', 'festejado', 'el', 'día', 'de', 'reyes', 'magos', 'con', 'las', 'niñas', 'y', 'niños', 'de', 'diversas', 'colonias', 'de', 'tuxtla', 'gutiérrez', 'ellos', 'son', 'el', 'presente', 'y', 'motor', 'de', 'nuestro', 'día', 'a', 'día', 'continuemos', 'luchando', 'por', 'su', 'futuro']"
375,"con niñas y niños de la colonia las granjas, en tuxtla gutiérrez, festejamos el día de reyes magos con mucho entusiasmo, diversión y sonrisas. ¡gracias a todas y todos los que nos acompañaron!","['con', 'niñas', 'y', 'niños', 'de', 'la', 'colonia', 'las', 'granjas', 'en', 'tuxtla', 'gutiérrez', 'festejamos', 'el', 'día', 'de', 'reyes', 'magos', 'con', 'mucho', 'entusiasmo', 'diversión', 'y', 'sonrisas', 'gracias', 'a', 'todas', 'y', 'todos', 'los', 'que', 'nos', 'acompañaron']"
376,vivimos momentos muy alegres celebrando el día de reyes con niñas y niños de las colonias 6 de junio y patria nueva en tuxtla gutiérrez. ¡gracias por recordarnos lo importante que es seguir cosechando sus sueños!,"['vivimos', 'momentos', 'muy', 'alegres', 'celebrando', 'el', 'día', 'de', 'reyes', 'con', 'niñas', 'y', 'niños', 'de', 'las', 'colonias', '6', 'de', 'junio', 'y', 'patria', 'nueva', 'en', 'tuxtla', 'gutiérrez', 'gracias', 'por', 'recordarnos', 'lo', 'importante', 'que', 'es', 'seguir', 'cosechando', 'sus', 'sueños']"
377,¡feliz día de reyes a las niñas y niños chiapanecos que iluminan nuestros corazones!,"['feliz', 'día', 'de', 'reyes', 'a', 'las', 'niñas', 'y', 'niños', 'chiapanecos', 'que', 'iluminan', 'nuestros', 'corazones']"
378,"¿sabes cuál es el significado de los elementos que componen la deliciosa rosca de reyes?

les deseo un feliz día de reyes en compañía de su familia y seres queridos.","['sabes', 'cuál', 'es', 'el', 'significado', 'de', 'los', 'elementos', 'que', 'componen', 'la', 'deliciosa', 'rosca', 'de', 'reyes', 'les', 'deseo', 'un', 'feliz', 'día', 'de', 'reyes', 'en', 'compañía', 'de', 'su', 'familia', 'y', 'seres', 'queridos']"
379,"como parte de nuestro recorrido de reyes magos en tuxtla gutiérrez, visitamos la colonia cerro hueco. ¡gracias por las sonrisas y su recibimiento en este día que celebramos con niñas y niños!","['como', 'parte', 'de', 'nuestro', 'recorrido', 'de', 'reyes', 'magos', 'en', 'tuxtla', 'gutiérrez', 'visitamos', 'la', 'colonia', 'cerro', 'hueco', 'gracias', 'por', 'las', 'sonrisas', 'y', 'su', 'recibimiento', 'en', 'este', 'día', 'que', 'celebramos', 'con', 'niñas', 'y', 'niños']"
380,"llevamos la celebración de reyes magos al parque de copoya y a la cancha de la colonia belén, en tuxtla gutiérrez. es un gusto sonreír y convivir con las infancias de chiapas.","['llevamos', 'la', 'celebración', 'de', 'reyes', 'magos', 'al', 'parque', 'de', 'copoya', 'y', 'a', 'la', 'cancha', 'de', 'la', 'colonia', 'belén', 'en', 'tuxtla', 'gutiérrez', 'es', 'un', 'gusto', 'sonreír', 'y', 'convivir', 'con', 'las', 'infancias', 'de', 'chiapas']"
381,"en tuxtla gutiérrez visitamos las colonias las reliquias, rivera guadalupe y san josé terán, para disfrutar un momento de alegría y esparcimiento en compañía de las niñas y niños con motivo de la celebración de reyes magos.","['en', 'tuxtla', 'gutiérrez', 'visitamos', 'las', 'colonias', 'las', 'reliquias', 'rivera', 'guadalupe', 'y', 'san', 'josé', 'terán', 'para', 'disfrutar', 'un', 'momento', 'de', 'alegría', 'y', 'esparcimiento', 'en', 'compañía', 'de', 'las', 'niñas', 'y', 'niños', 'con', 'motivo', 'de', 'la', 'celebración', 'de', 'reyes', 'magos']"
382,"hoy reconocemos a las y los periodistas cuya labor, ejercida con profesionalismo, ética y responsabilidad, es fundamental para fortalecer nuestra democracia. 

¡feliz día nacional del periodista!","['hoy', 'reconocemos', 'a', 'las', 'y', 'los', 'periodistas', 'cuya', 'labor', 'ejercida', 'con', 'profesionalismo', 'ética', 'y', 'responsabilidad', 'es', 'fundamental', 'para', 'fortalecer', 'nuestra', 'democracia', 'feliz', 'día', 'nacional', 'del', 'periodista']"
383,"amigas y amigos de chiapas, les deseo un año nuevo lleno de éxitos personales, bienestar y mucha paz en sus hogares.","['amigas', 'y', 'amigos', 'de', 'chiapas', 'les', 'deseo', 'un', 'año', 'nuevo', 'lleno', 'de', 'éxitos', 'personales', 'bienestar', 'y', 'mucha', 'paz', 'en', 'sus', 'hogares']"
384,"un año de logros y conquista de derechos para todas y todos los mexicanos. gracias por acompañarnos y transformar juntos a nuestro país, seguiremos trabajando incansablemente en favor del pueblo.

¡les deseo un 2023 lleno de salud, bienestar y prosperidad!","['un', 'año', 'de', 'logros', 'y', 'conquista', 'de', 'derechos', 'para', 'todas', 'y', 'todos', 'los', 'mexicanos', 'gracias', 'por', 'acompañarnos', 'y', 'transformar', 'juntos', 'a', 'nuestro', 'país', 'seguiremos', 'trabajando', 'incansablemente', 'en', 'favor', 'del', 'pueblo', 'les', 'deseo', 'un', '2023', 'lleno', 'de', 'salud', 'bienestar', 'y', 'prosperidad']"
385,"amigas y amigos de chiapas, con motivo de las celebraciones navideñas, les envío un mensaje fraterno esperando pasen un días llenos de amor y paz en compañía de su familia.","['amigas', 'y', 'amigos', 'de', 'chiapas', 'con', 'motivo', 'de', 'las', 'celebraciones', 'navideñas', 'les', 'envío', 'un', 'mensaje', 'fraterno', 'esperando', 'pasen', 'un', 'días', 'llenos', 'de', 'amor', 'y', 'paz', 'en', 'compañía', 'de', 'su', 'familia']"
386,"hemos trabajado 4 años con mucho orgullo representando al pueblo de chiapas y a méxico. 

ya puedes ver mi","['hemos', 'trabajado', '4', 'años', 'con', 'mucho', 'orgullo', 'representando', 'al', 'pueblo', 'de', 'chiapas', 'y', 'a', 'méxico', 'ya', 'puedes', 'ver', 'mi']"
387,asistimos a la reunión con legisladores federales encabezada por el presidente,"['asistimos', 'a', 'la', 'reunión', 'con', 'legisladores', 'federales', 'encabezada', 'por', 'el', 'presidente']"
388,las personas trabajadoras del hogar hoy cuentan con seguridad social gracias a la labor que realizamos desde el,"['las', 'personas', 'trabajadoras', 'del', 'hogar', 'hoy', 'cuentan', 'con', 'seguridad', 'social', 'gracias', 'a', 'la', 'labor', 'que', 'realizamos', 'desde', 'el']"
389,"querido pueblo de chiapas, hoy rindo ante ustedes mi","['querido', 'pueblo', 'de', 'chiapas', 'hoy', 'rindo', 'ante', 'ustedes', 'mi']"
390,desde el,"['desde', 'el']"
391,desde el,"['desde', 'el']"
392,"reconocemos el papel de la mujer indígena en chiapas, por ello desde el senado impulsamos acciones que fomenten su participación en actividades económicas y laborales. 

sigue la transmisión","['reconocemos', 'el', 'papel', 'de', 'la', 'mujer', 'indígena', 'en', 'chiapas', 'por', 'ello', 'desde', 'el', 'senado', 'impulsamos', 'acciones', 'que', 'fomenten', 'su', 'participación', 'en', 'actividades', 'económicas', 'y', 'laborales', 'sigue', 'la', 'transmisión']"
393,rechazamos rotundamente todo tipo de violencia y aquello que atente contra la integridad de las personas. expreso mi solidaridad con,"['rechazamos', 'rotundamente', 'todo', 'tipo', 'de', 'violencia', 'y', 'aquello', 'que', 'atente', 'contra', 'la', 'integridad', 'de', 'las', 'personas', 'expreso', 'mi', 'solidaridad', 'con']"
394,desde el,"['desde', 'el']"
395,"con nuestro trabajo legislativo, hoy los programas sociales son un derecho y llegan directamente a los bolsillos de la gente. ¡mayor bienestar para todas y todos!

sigue la transmisión","['con', 'nuestro', 'trabajo', 'legislativo', 'hoy', 'los', 'programas', 'sociales', 'son', 'un', 'derecho', 'y', 'llegan', 'directamente', 'a', 'los', 'bolsillos', 'de', 'la', 'gente', 'mayor', 'bienestar', 'para', 'todas', 'y', 'todos', 'sigue', 'la', 'transmisión']"
396,¡legislamos en favor del pueblo! es un honor acompañar al presidente,"['legislamos', 'en', 'favor', 'del', 'pueblo', 'es', 'un', 'honor', 'acompañar', 'al', 'presidente']"
397,"celebramos la aprobación en general del primer dictamen del plan b de la reforma electoral, iniciativa del presidente","['celebramos', 'la', 'aprobación', 'en', 'general', 'del', 'primer', 'dictamen', 'del', 'plan', 'b', 'de', 'la', 'reforma', 'electoral', 'iniciativa', 'del', 'presidente']"
399,¡las y los trabajadores ahora tienen,"['las', 'y', 'los', 'trabajadores', 'ahora', 'tienen']"
400,me alegra informarles que nuestra iniciativa de reforma a la ley federal del trabajo fue aprobada por unanimidad y entrará en vigor a partir del 1 de enero del 2023. ¡más derechos para todas y todos!,"['me', 'alegra', 'informarles', 'que', 'nuestra', 'iniciativa', 'de', 'reforma', 'a', 'la', 'ley', 'federal', 'del', 'trabajo', 'fue', 'aprobada', 'por', 'unanimidad', 'y', 'entrará', 'en', 'vigor', 'a', 'partir', 'del', '1', 'de', 'enero', 'del', '2023', 'más', 'derechos', 'para', 'todas', 'y', 'todos']"
401,desde el,"['desde', 'el']"
402,"se aprueba establecer 12 días de vacaciones en el primer año de labores en la ley federal del trabajo, por unanimidad, con 116 votos a favor.

eso no es todo, conoce más de las modificaciones en beneficio de los derechos de las y los trabajadores.","['se', 'aprueba', 'establecer', '12', 'días', 'de', 'vacaciones', 'en', 'el', 'primer', 'año', 'de', 'labores', 'en', 'la', 'ley', 'federal', 'del', 'trabajo', 'por', 'unanimidad', 'con', '116', 'votos', 'a', 'favor', 'eso', 'no', 'es', 'todo', 'conoce', 'más', 'de', 'las', 'modificaciones', 'en', 'beneficio', 'de', 'los', 'derechos', 'de', 'las', 'y', 'los', 'trabajadores']"
403,"amigas y amigos, el próximo 17 de diciembre estaré presentando mi","['amigas', 'y', 'amigos', 'el', 'próximo', '17', 'de', 'diciembre', 'estaré', 'presentando', 'mi']"
404,siempre ha sido un honor reconocer el arduo trabajo y el recorrido que nuestro presidente,"['siempre', 'ha', 'sido', 'un', 'honor', 'reconocer', 'el', 'arduo', 'trabajo', 'y', 'el', 'recorrido', 'que', 'nuestro', 'presidente']"
405,"con enorme gusto felicito al gobernador de chiapas,","['con', 'enorme', 'gusto', 'felicito', 'al', 'gobernador', 'de', 'chiapas']"
406,"mi corazón le pertenece al pueblo de chiapas, a su gente y a los valores con los que se construye este gran estado. ¡sigamos juntas y juntos el camino de la esperanza!","['mi', 'corazón', 'le', 'pertenece', 'al', 'pueblo', 'de', 'chiapas', 'a', 'su', 'gente', 'y', 'a', 'los', 'valores', 'con', 'los', 'que', 'se', 'construye', 'este', 'gran', 'estado', 'sigamos', 'juntas', 'y', 'juntos', 'el', 'camino', 'de', 'la', 'esperanza']"
407,"amigas y amigos, les invito a visitar la exposición ""sabor a palenque"", para conocer el gran trabajo artesanal, la riqueza cultural y parte de las tradiciones que enaltecen a nuestro estado de chiapas.

permanecerá hasta el 9 de diciembre en el","['amigas', 'y', 'amigos', 'les', 'invito', 'a', 'visitar', 'la', 'exposición', 'sabor', 'a', 'palenque', 'para', 'conocer', 'el', 'gran', 'trabajo', 'artesanal', 'la', 'riqueza', 'cultural', 'y', 'parte', 'de', 'las', 'tradiciones', 'que', 'enaltecen', 'a', 'nuestro', 'estado', 'de', 'chiapas', 'permanecerá', 'hasta', 'el', '9', 'de', 'diciembre', 'en', 'el']"
408,"para reconocer y reivindicar la labor de artesanas y artesanos, inauguramos “sabor a palenque: exposición itinerante” en el","['para', 'reconocer', 'y', 'reivindicar', 'la', 'labor', 'de', 'artesanas', 'y', 'artesanos', 'inauguramos', 'sabor', 'a', 'palenque', 'exposición', 'itinerante', 'en', 'el']"
409,"como integrante de la comisión de hacienda y crédito público, participé en reunión de comisión para aprobar la producción de una moneda conmemorativa para celebrar el 200 aniversario de relaciones diplomáticas entre méxico y estados unidos.","['como', 'integrante', 'de', 'la', 'comisión', 'de', 'hacienda', 'y', 'crédito', 'público', 'participé', 'en', 'reunión', 'de', 'comisión', 'para', 'aprobar', 'la', 'producción', 'de', 'una', 'moneda', 'conmemorativa', 'para', 'celebrar', 'el', '200', 'aniversario', 'de', 'relaciones', 'diplomáticas', 'entre', 'méxico', 'y', 'estados', 'unidos']"
410,"amigas y amigos, el día 6 de diciembre inauguramos ""con sabor a palenque: exposición itinerante"", a partir de las 10 horas en la cuña del hemiciclo en el","['amigas', 'y', 'amigos', 'el', 'día', '6', 'de', 'diciembre', 'inauguramos', 'con', 'sabor', 'a', 'palenque', 'exposición', 'itinerante', 'a', 'partir', 'de', 'las', '10', 'horas', 'en', 'la', 'cuña', 'del', 'hemiciclo', 'en', 'el']"
411,"chiapas vive una etapa histórica de transformación, su potencial económico y social ha logrado que la esperanza siga creciendo en nuestro estado.","['chiapas', 'vive', 'una', 'etapa', 'histórica', 'de', 'transformación', 'su', 'potencial', 'económico', 'y', 'social', 'ha', 'logrado', 'que', 'la', 'esperanza', 'siga', 'creciendo', 'en', 'nuestro', 'estado']"
412,"¡la transformación sigue haciendo historia!

recientemente el presidente","['la', 'transformación', 'sigue', 'haciendo', 'historia', 'recientemente', 'el', 'presidente']"
413,"el cambio es posible gracias al trabajo, los anhelos y lucha de cada uno de ustedes. ¡el pueblo de chiapas engrandece la transformación!","['el', 'cambio', 'es', 'posible', 'gracias', 'al', 'trabajo', 'los', 'anhelos', 'y', 'lucha', 'de', 'cada', 'uno', 'de', 'ustedes', 'el', 'pueblo', 'de', 'chiapas', 'engrandece', 'la', 'transformación']"
414,"para avanzar en materia de igualdad sustantiva, hoy presenté una iniciativa de decreto a la ley general de instituciones y procedimientos electorales. ¡fortalezcamos nuestra democracia!","['para', 'avanzar', 'en', 'materia', 'de', 'igualdad', 'sustantiva', 'hoy', 'presenté', 'una', 'iniciativa', 'de', 'decreto', 'a', 'la', 'ley', 'general', 'de', 'instituciones', 'y', 'procedimientos', 'electorales', 'fortalezcamos', 'nuestra', 'democracia']"
415,subí al pleno del,"['subí', 'al', 'pleno', 'del']"
416,"por años, nuestro presidente ha luchado por construir un camino de esperanza en nuestro país, por eso millones de mexicanas y mexicanos lo acompañamos en la","['por', 'años', 'nuestro', 'presidente', 'ha', 'luchado', 'por', 'construir', 'un', 'camino', 'de', 'esperanza', 'en', 'nuestro', 'país', 'por', 'eso', 'millones', 'de', 'mexicanas', 'y', 'mexicanos', 'lo', 'acompañamos', 'en', 'la']"
417,un enorme gusto coincidir con,"['un', 'enorme', 'gusto', 'coincidir', 'con']"
418,¿recuerdas cuando te uniste a twitter? ¡yo sí!,"['recuerdas', 'cuando', 'te', 'uniste', 'a', 'twitter', 'yo', 'sí']"
419,nos sumamos a la,"['nos', 'sumamos', 'a', 'la']"
420,"¡mañana es el gran día! nos vemos en el ángel de la independencia a marchar por nuestro proyecto de cambio. 

si no puedes acompañarnos, te invito a seguir la marcha por mis redes sociales.","['mañana', 'es', 'el', 'gran', 'día', 'nos', 'vemos', 'en', 'el', 'ángel', 'de', 'la', 'independencia', 'a', 'marchar', 'por', 'nuestro', 'proyecto', 'de', 'cambio', 'si', 'no', 'puedes', 'acompañarnos', 'te', 'invito', 'a', 'seguir', 'la', 'marcha', 'por', 'mis', 'redes', 'sociales']"
421,"¡vamos con todo, méxico! hoy apoyamos a","['vamos', 'con', 'todo', 'méxico', 'hoy', 'apoyamos', 'a']"
422,"hoy conmemoramos el día internacional para la eliminación de la violencia contra las mujeres, con el fin de concientizar, visibilizar y denunciar todo tipo de violencia a la que mujeres y niñas son expuestas. ¡únete, alza la voz y construyamos una sociedad más justa!","['hoy', 'conmemoramos', 'el', 'día', 'internacional', 'para', 'la', 'eliminación', 'de', 'la', 'violencia', 'contra', 'las', 'mujeres', 'con', 'el', 'fin', 'de', 'concientizar', 'visibilizar', 'y', 'denunciar', 'todo', 'tipo', 'de', 'violencia', 'a', 'la', 'que', 'mujeres', 'y', 'niñas', 'son', 'expuestas', 'únete', 'alza', 'la', 'voz', 'y', 'construyamos', 'una', 'sociedad', 'más', 'justa']"
423,"¡juntas y juntos salgamos a marchar! celebremos, en compañía de nuestro presidente","['juntas', 'y', 'juntos', 'salgamos', 'a', 'marchar', 'celebremos', 'en', 'compañía', 'de', 'nuestro', 'presidente']"
424,"conmemoramos el 112 aniversario de la revolución mexicana, movimiento político y social con el cual se sentaron las bases de nuestro méxico actual.

hoy la trasformación que se vive en el país enarbola los valores de justicia y libertad que nacieron de este acontecimiento.","['conmemoramos', 'el', '112', 'aniversario', 'de', 'la', 'revolución', 'mexicana', 'movimiento', 'político', 'y', 'social', 'con', 'el', 'cual', 'se', 'sentaron', 'las', 'bases', 'de', 'nuestro', 'méxico', 'actual', 'hoy', 'la', 'trasformación', 'que', 'se', 'vive', 'en', 'el', 'país', 'enarbola', 'los', 'valores', 'de', 'justicia', 'y', 'libertad', 'que', 'nacieron', 'de', 'este', 'acontecimiento']"
425,muchas gracias a las vecinas y vecinos de la colonia azteca por los momentos que compartimos durante mi visita para atender sus solicitudes. seguimos redoblando esfuerzos para visitar a todas y todos los que se han acercado a nosotros.,"['muchas', 'gracias', 'a', 'las', 'vecinas', 'y', 'vecinos', 'de', 'la', 'colonia', 'azteca', 'por', 'los', 'momentos', 'que', 'compartimos', 'durante', 'mi', 'visita', 'para', 'atender', 'sus', 'solicitudes', 'seguimos', 'redoblando', 'esfuerzos', 'para', 'visitar', 'a', 'todas', 'y', 'todos', 'los', 'que', 'se', 'han', 'acercado', 'a', 'nosotros']"
426,"nos alegra contribuir a que recuperen la esperanza en chiapas. gracias, eneida ramírez, por el cariño, las palabras y sobre todo por demostrar que hay gente de buen corazón que siempre está dispuesta a salir adelante.","['nos', 'alegra', 'contribuir', 'a', 'que', 'recuperen', 'la', 'esperanza', 'en', 'chiapas', 'gracias', 'eneida', 'ramírez', 'por', 'el', 'cariño', 'las', 'palabras', 'y', 'sobre', 'todo', 'por', 'demostrar', 'que', 'hay', 'gente', 'de', 'buen', 'corazón', 'que', 'siempre', 'está', 'dispuesta', 'a', 'salir', 'adelante']"
427,"en las colonias jardines del pedregal, comitán y patria nueva visitamos a vecinas y vecinos para atender sus demandas. el trabajo legislativo también se construye de a pie, gracias por darme un espacio en su casa y la oportunidad de poder charlar con ustedes.","['en', 'las', 'colonias', 'jardines', 'del', 'pedregal', 'comitán', 'y', 'patria', 'nueva', 'visitamos', 'a', 'vecinas', 'y', 'vecinos', 'para', 'atender', 'sus', 'demandas', 'el', 'trabajo', 'legislativo', 'también', 'se', 'construye', 'de', 'a', 'pie', 'gracias', 'por', 'darme', 'un', 'espacio', 'en', 'su', 'casa', 'y', 'la', 'oportunidad', 'de', 'poder', 'charlar', 'con', 'ustedes']"
428,juntas construimos el chiapas que soñamos y forjamos una nueva historia para todas.,"['juntas', 'construimos', 'el', 'chiapas', 'que', 'soñamos', 'y', 'forjamos', 'una', 'nueva', 'historia', 'para', 'todas']"
429,"estoy convencida de que caminando a su lado, y conociendo sus historias, construiremos paso a paso mejores oportunidades para todos. agradezco a las vecinas y vecinos de las colonias francisco i. madero y cerro hueco por el espacio.","['estoy', 'convencida', 'de', 'que', 'caminando', 'a', 'su', 'lado', 'y', 'conociendo', 'sus', 'historias', 'construiremos', 'paso', 'a', 'paso', 'mejores', 'oportunidades', 'para', 'todos', 'agradezco', 'a', 'las', 'vecinas', 'y', 'vecinos', 'de', 'las', 'colonias', 'francisco', 'i', 'madero', 'y', 'cerro', 'hueco', 'por', 'el', 'espacio']"
430,"el próximo domingo 27 de noviembre, todas y todos saldremos a marchar para celebrar los 4 años de transformación. 

nos vemos a las 9:00 am del ángel de la independencia al zócalo capitalino.","['el', 'próximo', 'domingo', '27', 'de', 'noviembre', 'todas', 'y', 'todos', 'saldremos', 'a', 'marchar', 'para', 'celebrar', 'los', '4', 'años', 'de', 'transformación', 'nos', 'vemos', 'a', 'las', '9', '00', 'am', 'del', 'ángel', 'de', 'la', 'independencia', 'al', 'zócalo', 'capitalino']"
431,encabezó la entrega del premio nacional de artes y literatura 2020 y 2021. quiero reconocer y extender mis felicitaciones a todas y todos los ganadores.,"['encabezó', 'la', 'entrega', 'del', 'premio', 'nacional', 'de', 'artes', 'y', 'literatura', '2020', 'y', '2021', 'quiero', 'reconocer', 'y', 'extender', 'mis', 'felicitaciones', 'a', 'todas', 'y', 'todos', 'los', 'ganadores']"
